,Unnamed: 0,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeam_p1Win,HomeTeam_p1Draw,HomeTeam_p1Lose,HomeTeam_p2Win,HomeTeam_p2Draw,HomeTeam_p2Lose,HomeTeam_p3Win,HomeTeam_p3Draw,HomeTeam_p3Lose,HomeTeam_p4Win,HomeTeam_p4Draw,HomeTeam_p4Lose,HomeTeam_p5Win,HomeTeam_p5Draw,HomeTeam_p5Lose,AwayTeam_p1Win,AwayTeam_p1Draw,AwayTeam_p1Lose,AwayTeam_p2Win,AwayTeam_p2Draw,AwayTeam_p2Lose,AwayTeam_p3Win,AwayTeam_p3Draw,AwayTeam_p3Lose,AwayTeam_p4Win,AwayTeam_p4Draw,AwayTeam_p4Lose,AwayTeam_p5Win,AwayTeam_p5Draw,AwayTeam_p5Lose
133,133,2016-12-03,Sunderland,Leicester City,2,1,H,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
134,134,2016-12-03,Tottenham Hotspur,Swansea City,5,0,H,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
135,135,2016-12-03,West Bromwich Albion,Watford,3,1,H,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
136,136,2016-12-03,West Ham United,Arsenal,1,5,A,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
137,137,2016-12-04,Bournemouth,Liverpool,4,3,H,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
138,138,2016-12-04,Everton,Manchester United,1,1,D,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
139,139,2016-12-05,Middlesbrough,Hull City,1,0,H,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
140,140,2016-12-10,Arsenal,Stoke City,3,1,H,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
141,141,2016-12-10,Burnley,Bournemouth,3,2,H,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True
142,142,2016-12-10,Hull City,Crystal Palace,3,3,D,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
143,143,2016-12-10,Leicester City,Manchester City,4,2,H,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
144,144,2016-12-10,Swansea City,Sunderland,3,0,H,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
145,145,2016-12-10,Watford,Everton,3,2,H,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
146,146,2016-12-11,Chelsea,West Bromwich Albion,1,0,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
147,147,2016-12-11,Liverpool,West Ham United,2,2,D,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
148,148,2016-12-11,Manchester United,Tottenham Hotspur,1,0,H,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
149,149,2016-12-11,Southampton,Middlesbrough,1,0,H,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
150,150,2016-12-13,Bournemouth,Leicester City,1,0,H,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
151,151,2016-12-13,Everton,Arsenal,2,1,H,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
152,152,2016-12-14,Crystal Palace,Manchester United,1,2,A,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
153,153,2016-12-14,Manchester City,Watford,2,0,H,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
154,154,2016-12-14,Middlesbrough,Liverpool,0,3,A,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False
155,155,2016-12-14,Stoke City,Southampton,0,0,D,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
156,156,2016-12-14,Sunderland,Chelsea,0,1,A,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
157,157,2016-12-14,Tottenham Hotspur,Hull City,3,0,H,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
158,158,2016-12-14,West Bromwich Albion,Swansea City,3,1,H,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
159,159,2016-12-14,West Ham United,Burnley,1,0,H,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
160,160,2016-12-17,Crystal Palace,Chelsea,0,1,A,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
161,161,2016-12-17,Middlesbrough,Swansea City,3,0,H,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
162,162,2016-12-17,Stoke City,Leicester City,2,2,D,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
163,163,2016-12-17,Sunderland,Watford,1,0,H,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False
164,164,2016-12-17,West Bromwich Albion,Manchester United,0,2,A,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
165,165,2016-12-17,West Ham United,Hull City,1,0,H,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
166,166,2016-12-18,Bournemouth,Southampton,1,3,A,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False
167,167,2016-12-18,Manchester City,Arsenal,2,1,H,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
168,168,2016-12-18,Tottenham Hotspur,Burnley,2,1,H,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
169,169,2016-12-19,Everton,Liverpool,0,1,A,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False
170,170,2016-12-26,Arsenal,West Bromwich Albion,1,0,H,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
171,171,2016-12-26,Burnley,Middlesbrough,1,0,H,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
172,172,2016-12-26,Chelsea,Bournemouth,3,0,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
173,173,2016-12-26,Hull City,Manchester City,0,3,A,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
174,174,2016-12-26,Leicester City,Everton,0,2,A,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
175,175,2016-12-26,Manchester United,Sunderland,3,1,H,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
176,176,2016-12-26,Swansea City,West Ham United,1,4,A,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
177,177,2016-12-26,Watford,Crystal Palace,1,1,D,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True
178,178,2016-12-27,Liverpool,Stoke City,4,1,H,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
179,179,2016-12-28,Southampton,Tottenham Hotspur,1,4,A,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
180,180,2016-12-30,Hull City,Everton,2,2,D,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False
181,181,2016-12-31,Burnley,Sunderland,4,1,H,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False
182,182,2016-12-31,Chelsea,Stoke City,4,2,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
183,183,2016-12-31,Leicester City,West Ham United,1,0,H,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
184,184,2016-12-31,Liverpool,Manchester City,1,0,H,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
185,185,2016-12-31,Manchester United,Middlesbrough,2,1,H,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False
186,186,2016-12-31,Southampton,West Bromwich Albion,1,2,A,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
187,187,2016-12-31,Swansea City,Bournemouth,0,3,A,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
188,188,2017-01-01,Arsenal,Crystal Palace,2,0,H,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
189,189,2017-01-01,Watford,Tottenham Hotspur,1,4,A,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False
190,190,2017-01-02,Everton,Southampton,3,0,H,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
191,191,2017-01-02,Manchester City,Burnley,2,1,H,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
192,192,2017-01-02,Middlesbrough,Leicester City,0,0,D,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
193,193,2017-01-02,Sunderland,Liverpool,2,2,D,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
194,194,2017-01-02,West Bromwich Albion,Hull City,3,1,H,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
195,195,2017-01-02,West Ham United,Manchester United,0,2,A,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
196,196,2017-01-03,Bournemouth,Arsenal,3,3,D,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
197,197,2017-01-03,Crystal Palace,Swansea City,1,2,A,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
198,198,2017-01-03,Stoke City,Watford,2,0,H,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
199,199,2017-01-04,Tottenham Hotspur,Chelsea,2,0,H,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
200,200,2017-01-14,Burnley,Southampton,1,0,H,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
201,201,2017-01-14,Hull City,Bournemouth,3,1,H,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
202,202,2017-01-14,Leicester City,Chelsea,0,3,A,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
203,203,2017-01-14,Sunderland,Stoke City,1,3,A,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
204,204,2017-01-14,Swansea City,Arsenal,0,4,A,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
205,205,2017-01-14,Tottenham Hotspur,West Bromwich Albion,4,0,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
206,206,2017-01-14,Watford,Middlesbrough,0,0,D,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
207,207,2017-01-14,West Ham United,Crystal Palace,3,0,H,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
208,208,2017-01-15,Everton,Manchester City,4,0,H,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
209,209,2017-01-15,Manchester United,Liverpool,1,1,D,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
210,210,2017-01-21,Bournemouth,Watford,2,2,D,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
211,211,2017-01-21,Crystal Palace,Everton,0,1,A,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
212,212,2017-01-21,Liverpool,Swansea City,2,3,A,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
213,213,2017-01-21,Manchester City,Tottenham Hotspur,2,2,D,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
214,214,2017-01-21,Middlesbrough,West Ham United,1,3,A,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
215,215,2017-01-21,Stoke City,Manchester United,1,1,D,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
216,216,2017-01-21,West Bromwich Albion,Sunderland,2,0,H,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
217,217,2017-01-22,Arsenal,Burnley,2,1,H,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
218,218,2017-01-22,Chelsea,Hull City,2,0,H,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
219,219,2017-01-22,Southampton,Leicester City,3,0,H,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
220,220,2017-01-31,Arsenal,Watford,1,2,A,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
221,221,2017-01-31,Bournemouth,Crystal Palace,0,2,A,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
222,222,2017-01-31,Burnley,Leicester City,1,0,H,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True
223,223,2017-01-31,Liverpool,Chelsea,1,1,D,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
224,224,2017-01-31,Middlesbrough,West Bromwich Albion,1,1,D,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
225,225,2017-01-31,Sunderland,Tottenham Hotspur,0,0,D,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
226,226,2017-01-31,Swansea City,Southampton,2,1,H,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
227,227,2017-02-01,Manchester United,Hull City,0,0,D,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
228,228,2017-02-01,Stoke City,Everton,1,1,D,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
229,229,2017-02-01,West Ham United,Manchester City,0,4,A,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False
230,230,2017-02-04,Chelsea,Arsenal,3,1,H,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
231,231,2017-02-04,Crystal Palace,Sunderland,0,4,A,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
232,232,2017-02-04,Everton,Bournemouth,6,3,H,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
233,233,2017-02-04,Hull City,Liverpool,2,0,H,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
234,234,2017-02-04,Southampton,West Ham United,1,3,A,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
235,235,2017-02-04,Tottenham Hotspur,Middlesbrough,1,0,H,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
236,236,2017-02-04,Watford,Burnley,2,1,H,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False
237,237,2017-02-04,West Bromwich Albion,Stoke City,1,0,H,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
238,238,2017-02-05,Leicester City,Manchester United,0,3,A,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
239,239,2017-02-05,Manchester City,Swansea City,2,1,H,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
240,240,2017-02-11,Arsenal,Hull City,2,0,H,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
241,241,2017-02-11,Liverpool,Tottenham Hotspur,2,0,H,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
242,242,2017-02-11,Manchester United,Watford,2,0,H,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
243,243,2017-02-11,Middlesbrough,Everton,0,0,D,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
244,244,2017-02-11,Stoke City,Crystal Palace,1,0,H,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
245,245,2017-02-11,Sunderland,Southampton,0,4,A,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True
246,246,2017-02-11,West Ham United,West Bromwich Albion,2,2,D,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
247,247,2017-02-12,Burnley,Chelsea,1,1,D,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
248,248,2017-02-12,Swansea City,Leicester City,2,0,H,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
249,249,2017-02-13,Bournemouth,Manchester City,0,2,A,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False
250,250,2017-02-25,Chelsea,Swansea City,3,1,H,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
251,251,2017-02-25,Crystal Palace,Middlesbrough,1,0,H,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
252,252,2017-02-25,Everton,Sunderland,2,0,H,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True
253,253,2017-02-25,Hull City,Burnley,1,1,D,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False
254,254,2017-02-25,Watford,West Ham United,1,1,D,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False
255,255,2017-02-25,West Bromwich Albion,Bournemouth,2,1,H,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
256,256,2017-02-26,Tottenham Hotspur,Stoke City,4,0,H,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
257,257,2017-02-27,Leicester City,Liverpool,3,1,H,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
258,258,2017-03-04,Leicester City,Hull City,3,1,H,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
259,259,2017-03-04,Liverpool,Arsenal,3,1,H,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
260,260,2017-03-04,Manchester United,Bournemouth,1,1,D,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
261,261,2017-03-04,Stoke City,Middlesbrough,2,0,H,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
262,262,2017-03-04,Swansea City,Burnley,3,2,H,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
263,263,2017-03-04,Watford,Southampton,3,4,A,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
264,264,2017-03-04,West Bromwich Albion,Crystal Palace,0,2,A,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
265,265,2017-03-05,Sunderland,Manchester City,0,2,A,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
266,266,2017-03-05,Tottenham Hotspur,Everton,3,2,H,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
267,267,2017-03-06,West Ham United,Chelsea,1,2,A,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
268,268,2017-03-08,Manchester City,Stoke City,0,0,D,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False
269,269,2017-03-11,Bournemouth,West Ham United,3,2,H,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True
270,270,2017-03-11,Everton,West Bromwich Albion,3,0,H,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False
271,271,2017-03-11,Hull City,Swansea City,2,1,H,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False
272,272,2017-03-12,Liverpool,Burnley,2,1,H,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
273,273,2017-03-18,Bournemouth,Swansea City,2,0,H,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
274,274,2017-03-18,Crystal Palace,Watford,1,0,H,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False
275,275,2017-03-18,Everton,Hull City,4,0,H,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
276,276,2017-03-18,Stoke City,Chelsea,1,2,A,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
277,277,2017-03-18,Sunderland,Burnley,0,0,D,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
278,278,2017-03-18,West Bromwich Albion,Arsenal,3,1,H,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False
279,279,2017-03-18,West Ham United,Leicester City,2,3,A,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
280,280,2017-03-19,Manchester City,Liverpool,1,1,D,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
281,281,2017-03-19,Middlesbrough,Manchester United,1,3,A,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
282,282,2017-03-19,Tottenham Hotspur,Southampton,2,1,H,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
283,283,2017-04-01,Burnley,Tottenham Hotspur,0,2,A,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False
