,Unnamed: 0,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeam_p1Win,HomeTeam_p1Draw,HomeTeam_p1Lose,HomeTeam_p2Win,HomeTeam_p2Draw,HomeTeam_p2Lose,HomeTeam_p3Win,HomeTeam_p3Draw,HomeTeam_p3Lose,HomeTeam_p4Win,HomeTeam_p4Draw,HomeTeam_p4Lose,HomeTeam_p5Win,HomeTeam_p5Draw,HomeTeam_p5Lose,AwayTeam_p1Win,AwayTeam_p1Draw,AwayTeam_p1Lose,AwayTeam_p2Win,AwayTeam_p2Draw,AwayTeam_p2Lose,AwayTeam_p3Win,AwayTeam_p3Draw,AwayTeam_p3Lose,AwayTeam_p4Win,AwayTeam_p4Draw,AwayTeam_p4Lose,AwayTeam_p5Win,AwayTeam_p5Draw,AwayTeam_p5Lose
155,155,2014-12-13,Sunderland,West Ham United,1,1,D,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
156,156,2014-12-13,West Bromwich Albion,Aston Villa,1,0,H,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
157,157,2014-12-14,Manchester United,Liverpool,3,0,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
158,158,2014-12-14,Swansea City,Tottenham Hotspur,1,2,A,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
159,159,2014-12-15,Everton,Queens Park Rangers,3,1,H,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False
160,160,2014-12-20,Aston Villa,Manchester United,1,1,D,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
161,161,2014-12-20,Hull City,Swansea City,0,1,A,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
162,162,2014-12-20,Manchester City,Crystal Palace,3,0,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
163,163,2014-12-20,Queens Park Rangers,West Bromwich Albion,3,2,H,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
164,164,2014-12-20,Southampton,Everton,3,0,H,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
165,165,2014-12-20,Tottenham Hotspur,Burnley,2,1,H,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
166,166,2014-12-20,West Ham United,Leicester City,2,0,H,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
167,167,2014-12-21,Liverpool,Arsenal,2,2,D,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
168,168,2014-12-21,Newcastle United,Sunderland,0,1,A,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
169,169,2014-12-22,Stoke City,Chelsea,0,2,A,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
170,170,2014-12-26,Arsenal,Queens Park Rangers,2,1,H,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False
171,171,2014-12-26,Burnley,Liverpool,0,1,A,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
172,172,2014-12-26,Chelsea,West Ham United,2,0,H,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
173,173,2014-12-26,Crystal Palace,Southampton,1,3,A,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
174,174,2014-12-26,Everton,Stoke City,0,1,A,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
175,175,2014-12-26,Leicester City,Tottenham Hotspur,1,2,A,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False
176,176,2014-12-26,Manchester United,Newcastle United,3,1,H,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
177,177,2014-12-26,Sunderland,Hull City,1,3,A,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
178,178,2014-12-26,Swansea City,Aston Villa,1,0,H,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
179,179,2014-12-26,West Bromwich Albion,Manchester City,1,3,A,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
180,180,2014-12-28,Aston Villa,Sunderland,0,0,D,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True
181,181,2014-12-28,Hull City,Leicester City,0,1,A,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
182,182,2014-12-28,Manchester City,Burnley,2,2,D,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
183,183,2014-12-28,Newcastle United,Everton,3,2,H,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
184,184,2014-12-28,Queens Park Rangers,Crystal Palace,0,0,D,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
185,185,2014-12-28,Southampton,Chelsea,1,1,D,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False
186,186,2014-12-28,Stoke City,West Bromwich Albion,2,0,H,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
187,187,2014-12-28,Tottenham Hotspur,Manchester United,0,0,D,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
188,188,2014-12-28,West Ham United,Arsenal,1,2,A,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
189,189,2014-12-29,Liverpool,Swansea City,4,1,H,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
190,190,2015-01-01,Aston Villa,Crystal Palace,0,0,D,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
191,191,2015-01-01,Hull City,Everton,2,0,H,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
192,192,2015-01-01,Liverpool,Leicester City,2,2,D,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
193,193,2015-01-01,Manchester City,Sunderland,3,2,H,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False
194,194,2015-01-01,Newcastle United,Burnley,3,3,D,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
195,195,2015-01-01,Queens Park Rangers,Swansea City,1,1,D,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
196,196,2015-01-01,Southampton,Arsenal,2,0,H,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
197,197,2015-01-01,Stoke City,Manchester United,1,1,D,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
198,198,2015-01-01,Tottenham Hotspur,Chelsea,5,3,H,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
199,199,2015-01-01,West Ham United,West Bromwich Albion,1,1,D,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
200,200,2015-01-10,Burnley,Queens Park Rangers,2,1,H,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
201,201,2015-01-10,Chelsea,Newcastle United,2,0,H,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
202,202,2015-01-10,Crystal Palace,Tottenham Hotspur,2,1,H,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
203,203,2015-01-10,Everton,Manchester City,1,1,D,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
204,204,2015-01-10,Leicester City,Aston Villa,1,0,H,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
205,205,2015-01-10,Sunderland,Liverpool,0,1,A,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
206,206,2015-01-10,Swansea City,West Ham United,1,1,D,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False
207,207,2015-01-10,West Bromwich Albion,Hull City,1,0,H,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True
208,208,2015-01-11,Arsenal,Stoke City,3,0,H,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
209,209,2015-01-11,Manchester United,Southampton,0,1,A,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
210,210,2015-01-17,Aston Villa,Liverpool,0,2,A,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
211,211,2015-01-17,Burnley,Crystal Palace,2,3,A,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
212,212,2015-01-17,Leicester City,Stoke City,0,1,A,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True
213,213,2015-01-17,Newcastle United,Southampton,1,2,A,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
214,214,2015-01-17,Queens Park Rangers,Manchester United,0,2,A,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
215,215,2015-01-17,Swansea City,Chelsea,0,5,A,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False
216,216,2015-01-17,Tottenham Hotspur,Sunderland,2,1,H,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False
217,217,2015-01-18,Manchester City,Arsenal,0,2,A,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
218,218,2015-01-18,West Ham United,Hull City,3,0,H,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
219,219,2015-01-19,Everton,West Bromwich Albion,0,0,D,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
220,220,2015-01-31,Chelsea,Manchester City,1,1,D,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
221,221,2015-01-31,Crystal Palace,Everton,0,1,A,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
222,222,2015-01-31,Hull City,Newcastle United,0,3,A,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True
223,223,2015-01-31,Liverpool,West Ham United,2,0,H,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
224,224,2015-01-31,Manchester United,Leicester City,3,1,H,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True
225,225,2015-01-31,Stoke City,Queens Park Rangers,3,1,H,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
226,226,2015-01-31,Sunderland,Burnley,2,0,H,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True
227,227,2015-01-31,West Bromwich Albion,Tottenham Hotspur,0,3,A,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
228,228,2015-02-01,Arsenal,Aston Villa,5,0,H,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
229,229,2015-02-01,Southampton,Swansea City,0,1,A,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
230,230,2015-02-07,Aston Villa,Chelsea,1,2,A,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
231,231,2015-02-07,Everton,Liverpool,0,0,D,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
232,232,2015-02-07,Leicester City,Crystal Palace,0,1,A,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
233,233,2015-02-07,Manchester City,Hull City,1,1,D,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
234,234,2015-02-07,Queens Park Rangers,Southampton,0,1,A,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
235,235,2015-02-07,Swansea City,Sunderland,1,1,D,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
236,236,2015-02-07,Tottenham Hotspur,Arsenal,2,1,H,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False
237,237,2015-02-08,Burnley,West Bromwich Albion,2,2,D,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
238,238,2015-02-08,Newcastle United,Stoke City,1,1,D,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
239,239,2015-02-08,West Ham United,Manchester United,1,1,D,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
240,240,2015-02-10,Arsenal,Leicester City,2,1,H,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
241,241,2015-02-10,Hull City,Aston Villa,2,0,H,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
242,242,2015-02-10,Liverpool,Tottenham Hotspur,3,2,H,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False
243,243,2015-02-10,Sunderland,Queens Park Rangers,0,2,A,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
244,244,2015-02-11,Chelsea,Everton,1,0,H,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
245,245,2015-02-11,Crystal Palace,Newcastle United,1,1,D,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
246,246,2015-02-11,Manchester United,Burnley,3,1,H,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False
247,247,2015-02-11,Southampton,West Ham United,0,0,D,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False
248,248,2015-02-11,Stoke City,Manchester City,1,4,A,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
249,249,2015-02-11,West Bromwich Albion,Swansea City,2,0,H,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
250,250,2015-02-21,Aston Villa,Stoke City,1,2,A,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True
251,251,2015-02-21,Chelsea,Burnley,1,1,D,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
252,252,2015-02-21,Crystal Palace,Arsenal,1,2,A,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
253,253,2015-02-21,Hull City,Queens Park Rangers,2,1,H,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
254,254,2015-02-21,Manchester City,Newcastle United,5,0,H,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
255,255,2015-02-21,Sunderland,West Bromwich Albion,0,0,D,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
256,256,2015-02-21,Swansea City,Manchester United,2,1,H,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
257,257,2015-02-22,Everton,Leicester City,2,2,D,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
258,258,2015-02-22,Southampton,Liverpool,0,2,A,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
259,259,2015-02-22,Tottenham Hotspur,West Ham United,2,2,D,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
260,260,2015-02-28,Burnley,Swansea City,0,1,A,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
261,261,2015-02-28,Manchester United,Sunderland,2,0,H,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
262,262,2015-02-28,Newcastle United,Aston Villa,1,0,H,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
263,263,2015-02-28,Stoke City,Hull City,1,0,H,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
264,264,2015-02-28,West Bromwich Albion,Southampton,1,0,H,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
265,265,2015-02-28,West Ham United,Crystal Palace,1,3,A,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
266,266,2015-03-01,Arsenal,Everton,2,0,H,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
267,267,2015-03-01,Liverpool,Manchester City,2,1,H,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
268,268,2015-03-03,Aston Villa,West Bromwich Albion,2,1,H,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
269,269,2015-03-03,Hull City,Sunderland,1,1,D,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
270,270,2015-03-03,Southampton,Crystal Palace,1,0,H,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
271,271,2015-03-04,Liverpool,Burnley,2,0,H,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
272,272,2015-03-04,Manchester City,Leicester City,2,0,H,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
273,273,2015-03-04,Newcastle United,Manchester United,0,1,A,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
274,274,2015-03-04,Queens Park Rangers,Arsenal,1,2,A,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False
275,275,2015-03-04,Stoke City,Everton,2,0,H,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
276,276,2015-03-04,Tottenham Hotspur,Swansea City,3,2,H,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
277,277,2015-03-04,West Ham United,Chelsea,0,1,A,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
278,278,2015-03-07,Queens Park Rangers,Tottenham Hotspur,1,2,A,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
279,279,2015-03-14,Arsenal,West Ham United,3,0,H,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
280,280,2015-03-14,Burnley,Manchester City,1,0,H,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
281,281,2015-03-14,Crystal Palace,Queens Park Rangers,3,1,H,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
282,282,2015-03-14,Leicester City,Hull City,0,0,D,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
283,283,2015-03-14,Sunderland,Aston Villa,0,4,A,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
284,284,2015-03-14,West Bromwich Albion,Stoke City,1,0,H,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
285,285,2015-03-15,Chelsea,Southampton,1,1,D,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
286,286,2015-03-15,Everton,Newcastle United,3,0,H,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
287,287,2015-03-15,Manchester United,Tottenham Hotspur,3,0,H,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False
288,288,2015-03-16,Swansea City,Liverpool,0,1,A,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
289,289,2015-03-21,Aston Villa,Swansea City,0,1,A,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
290,290,2015-03-21,Manchester City,West Bromwich Albion,3,0,H,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
291,291,2015-03-21,Newcastle United,Arsenal,1,2,A,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
292,292,2015-03-21,Southampton,Burnley,2,0,H,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
293,293,2015-03-21,Stoke City,Crystal Palace,1,2,A,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False
294,294,2015-03-21,Tottenham Hotspur,Leicester City,4,3,H,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
295,295,2015-03-21,West Ham United,Sunderland,1,0,H,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
296,296,2015-03-22,Hull City,Chelsea,2,3,A,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
297,297,2015-03-22,Liverpool,Manchester United,1,2,A,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False
298,298,2015-03-22,Queens Park Rangers,Everton,1,2,A,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
299,299,2015-04-04,Arsenal,Liverpool,4,1,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
300,300,2015-04-04,Chelsea,Stoke City,2,1,H,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False
301,301,2015-04-04,Everton,Southampton,1,0,H,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
302,302,2015-04-04,Leicester City,West Ham United,2,1,H,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
303,303,2015-04-04,Manchester United,Aston Villa,3,1,H,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
304,304,2015-04-04,Swansea City,Hull City,3,1,H,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
