,Unnamed: 0,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeam_p1Win,HomeTeam_p1Draw,HomeTeam_p1Lose,HomeTeam_p2Win,HomeTeam_p2Draw,HomeTeam_p2Lose,HomeTeam_p3Win,HomeTeam_p3Draw,HomeTeam_p3Lose,HomeTeam_p4Win,HomeTeam_p4Draw,HomeTeam_p4Lose,HomeTeam_p5Win,HomeTeam_p5Draw,HomeTeam_p5Lose,AwayTeam_p1Win,AwayTeam_p1Draw,AwayTeam_p1Lose,AwayTeam_p2Win,AwayTeam_p2Draw,AwayTeam_p2Lose,AwayTeam_p3Win,AwayTeam_p3Draw,AwayTeam_p3Lose,AwayTeam_p4Win,AwayTeam_p4Draw,AwayTeam_p4Lose,AwayTeam_p5Win,AwayTeam_p5Draw,AwayTeam_p5Lose
10,10,2015-08-14,Aston Villa,Manchester United,0,1,A,True,False,False,,,,,,,,,,,,,True,False,False,,,,,,,,,,,,
11,11,2015-08-15,Southampton,Everton,0,3,A,False,True,False,,,,,,,,,,,,,False,True,False,,,,,,,,,,,,
12,12,2015-08-15,Sunderland,Norwich City,1,3,A,False,False,True,,,,,,,,,,,,,False,False,True,,,,,,,,,,,,
13,13,2015-08-15,Swansea City,Newcastle United,2,0,H,False,True,False,,,,,,,,,,,,,False,True,False,,,,,,,,,,,,
14,14,2015-08-15,Tottenham Hotspur,Stoke City,2,2,D,False,False,True,,,,,,,,,,,,,False,False,True,,,,,,,,,,,,
15,15,2015-08-15,Watford,West Bromwich Albion,0,0,D,False,True,False,,,,,,,,,,,,,False,False,True,,,,,,,,,,,,
16,16,2015-08-15,West Ham United,Leicester City,1,2,A,True,False,False,,,,,,,,,,,,,True,False,False,,,,,,,,,,,,
17,17,2015-08-16,Crystal Palace,Arsenal,1,2,A,True,False,False,,,,,,,,,,,,,False,False,True,,,,,,,,,,,,
18,18,2015-08-16,Manchester City,Chelsea,3,0,H,True,False,False,,,,,,,,,,,,,False,True,False,,,,,,,,,,,,
19,19,2015-08-17,Liverpool,Bournemouth,1,0,H,True,False,False,,,,,,,,,,,,,False,False,True,,,,,,,,,,,,
20,20,2015-08-22,Crystal Palace,Aston Villa,2,1,H,False,False,True,True,False,False,,,,,,,,,,False,False,True,True,False,False,,,,,,,,,
21,21,2015-08-22,Leicester City,Tottenham Hotspur,1,1,D,True,False,False,True,False,False,,,,,,,,,,False,True,False,False,False,True,,,,,,,,,
22,22,2015-08-22,Manchester United,Newcastle United,0,0,D,True,False,False,True,False,False,,,,,,,,,,False,False,True,False,True,False,,,,,,,,,
23,23,2015-08-22,Norwich City,Stoke City,1,1,D,True,False,False,False,False,True,,,,,,,,,,False,True,False,False,False,True,,,,,,,,,
24,24,2015-08-22,Sunderland,Swansea City,1,1,D,False,False,True,False,False,True,,,,,,,,,,True,False,False,False,True,False,,,,,,,,,
25,25,2015-08-22,West Ham United,Bournemouth,3,4,A,False,False,True,True,False,False,,,,,,,,,,False,False,True,False,False,True,,,,,,,,,
26,26,2015-08-23,Everton,Manchester City,0,2,A,True,False,False,False,True,False,,,,,,,,,,True,False,False,True,False,False,,,,,,,,,
27,27,2015-08-23,Watford,Southampton,0,0,D,False,True,False,False,True,False,,,,,,,,,,False,False,True,False,True,False,,,,,,,,,
28,28,2015-08-23,West Bromwich Albion,Chelsea,2,3,A,False,True,False,False,False,True,,,,,,,,,,False,False,True,False,True,False,,,,,,,,,
29,29,2015-08-24,Arsenal,Liverpool,0,0,D,True,False,False,False,False,True,,,,,,,,,,True,False,False,True,False,False,,,,,,,,,
30,30,2015-08-29,Aston Villa,Sunderland,2,2,D,False,False,True,False,False,True,True,False,False,,,,,,,False,True,False,False,False,True,False,False,True,,,,,,
31,31,2015-08-29,Bournemouth,Leicester City,1,1,D,True,False,False,False,False,True,False,False,True,,,,,,,False,True,False,True,False,False,True,False,False,,,,,,
32,32,2015-08-29,Chelsea,Crystal Palace,1,2,A,True,False,False,False,False,True,False,True,False,,,,,,,True,False,False,False,False,True,True,False,False,,,,,,
33,33,2015-08-29,Liverpool,West Ham United,0,3,A,False,True,False,True,False,False,True,False,False,,,,,,,False,False,True,False,False,True,True,False,False,,,,,,
34,34,2015-08-29,Manchester City,Watford,2,0,H,True,False,False,True,False,False,True,False,False,,,,,,,False,True,False,False,True,False,False,True,False,,,,,,
35,35,2015-08-29,Newcastle United,Arsenal,0,1,A,False,True,False,False,False,True,False,True,False,,,,,,,False,True,False,True,False,False,False,False,True,,,,,,
36,36,2015-08-29,Stoke City,West Bromwich Albion,0,1,A,False,True,False,False,True,False,False,False,True,,,,,,,False,False,True,False,True,False,False,False,True,,,,,,
37,37,2015-08-29,Tottenham Hotspur,Everton,0,0,D,False,True,False,False,True,False,False,False,True,,,,,,,False,False,True,True,False,False,False,True,False,,,,,,
38,38,2015-08-30,Southampton,Norwich City,3,0,H,False,True,False,False,False,True,False,True,False,,,,,,,False,True,False,True,False,False,False,False,True,,,,,,
39,39,2015-08-30,Swansea City,Manchester United,2,1,H,False,True,False,True,False,False,False,True,False,,,,,,,False,True,False,True,False,False,True,False,False,,,,,,
40,40,2015-09-12,Arsenal,Stoke City,2,0,H,True,False,False,False,True,False,True,False,False,False,False,True,,,,False,False,True,False,True,False,False,True,False,False,False,True,,,
41,41,2015-09-12,Crystal Palace,Manchester City,0,1,A,True,False,False,True,False,False,False,False,True,True,False,False,,,,True,False,False,True,False,False,True,False,False,True,False,False,,,
42,42,2015-09-12,Everton,Chelsea,3,1,H,False,True,False,False,False,True,True,False,False,False,True,False,,,,False,False,True,True,False,False,False,False,True,False,True,False,,,
43,43,2015-09-12,Manchester United,Liverpool,3,1,H,False,False,True,False,True,False,True,False,False,True,False,False,,,,False,False,True,False,True,False,True,False,False,True,False,False,,,
44,44,2015-09-12,Norwich City,Bournemouth,3,1,H,False,False,True,False,True,False,True,False,False,False,False,True,,,,False,True,False,True,False,False,False,False,True,False,False,True,,,
45,45,2015-09-12,Watford,Swansea City,1,0,H,False,False,True,False,True,False,False,True,False,False,True,False,,,,True,False,False,False,True,False,True,False,False,False,True,False,,,
46,46,2015-09-12,West Bromwich Albion,Southampton,0,0,D,True,False,False,False,False,True,False,True,False,False,False,True,,,,True,False,False,False,True,False,False,False,True,False,True,False,,,
47,47,2015-09-13,Leicester City,Aston Villa,3,2,H,False,True,False,False,True,False,True,False,False,True,False,False,,,,False,True,False,False,False,True,False,False,True,True,False,False,,,
48,48,2015-09-13,Sunderland,Tottenham Hotspur,0,1,A,False,True,False,False,True,False,False,False,True,False,False,True,,,,False,True,False,False,True,False,False,True,False,False,False,True,,,
49,49,2015-09-14,West Ham United,Newcastle United,2,0,H,True,False,False,False,False,True,False,False,True,True,False,False,,,,False,False,True,False,True,False,False,False,True,False,True,False,,,
50,50,2015-09-19,Aston Villa,West Bromwich Albion,0,1,A,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
51,51,2015-09-19,Bournemouth,Sunderland,2,0,H,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True
52,52,2015-09-19,Chelsea,Arsenal,2,0,H,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
53,53,2015-09-19,Manchester City,West Ham United,1,2,A,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
54,54,2015-09-19,Newcastle United,Watford,1,2,A,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False
55,55,2015-09-19,Stoke City,Leicester City,2,2,D,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
56,56,2015-09-19,Swansea City,Everton,0,0,D,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False
57,57,2015-09-20,Liverpool,Norwich City,1,1,D,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
58,58,2015-09-20,Southampton,Manchester United,2,3,A,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False
59,59,2015-09-20,Tottenham Hotspur,Crystal Palace,1,0,H,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False
60,60,2015-09-26,Leicester City,Arsenal,2,5,A,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
61,61,2015-09-26,Liverpool,Aston Villa,3,2,H,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
62,62,2015-09-26,Manchester United,Sunderland,3,0,H,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
63,63,2015-09-26,Newcastle United,Chelsea,2,2,D,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
64,64,2015-09-26,Southampton,Swansea City,3,1,H,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False
65,65,2015-09-26,Stoke City,Bournemouth,2,1,H,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
66,66,2015-09-26,Tottenham Hotspur,Manchester City,4,1,H,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
67,67,2015-09-26,West Ham United,Norwich City,2,2,D,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
68,68,2015-09-27,Watford,Crystal Palace,0,1,A,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
69,69,2015-09-28,West Bromwich Albion,Everton,2,3,A,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
70,70,2015-10-03,Aston Villa,Stoke City,0,1,A,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
71,71,2015-10-03,Bournemouth,Watford,1,1,D,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
72,72,2015-10-03,Chelsea,Southampton,1,3,A,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
73,73,2015-10-03,Crystal Palace,West Bromwich Albion,2,0,H,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True
74,74,2015-10-03,Manchester City,Newcastle United,6,1,H,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
75,75,2015-10-03,Norwich City,Leicester City,1,2,A,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
76,76,2015-10-03,Sunderland,West Ham United,2,2,D,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
77,77,2015-10-04,Arsenal,Manchester United,3,0,H,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
78,78,2015-10-04,Everton,Liverpool,1,1,D,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
79,79,2015-10-04,Swansea City,Tottenham Hotspur,2,2,D,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
80,80,2015-10-17,Chelsea,Aston Villa,2,0,H,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
81,81,2015-10-17,Crystal Palace,West Ham United,1,3,A,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
82,82,2015-10-17,Everton,Manchester United,0,3,A,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
83,83,2015-10-17,Manchester City,Bournemouth,5,1,H,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
84,84,2015-10-17,Southampton,Leicester City,2,2,D,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
85,85,2015-10-17,Tottenham Hotspur,Liverpool,0,0,D,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
86,86,2015-10-17,Watford,Arsenal,0,3,A,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
87,87,2015-10-17,West Bromwich Albion,Sunderland,1,0,H,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
88,88,2015-10-18,Newcastle United,Norwich City,6,2,H,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True
89,89,2015-10-19,Swansea City,Stoke City,0,1,A,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
90,90,2015-10-24,Arsenal,Everton,2,1,H,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
91,91,2015-10-24,Aston Villa,Swansea City,1,2,A,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
92,92,2015-10-24,Leicester City,Crystal Palace,1,0,H,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
93,93,2015-10-24,Norwich City,West Bromwich Albion,0,1,A,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
94,94,2015-10-24,Stoke City,Watford,0,2,A,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False
95,95,2015-10-24,West Ham United,Chelsea,2,1,H,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
96,96,2015-10-25,Bournemouth,Tottenham Hotspur,1,5,A,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
97,97,2015-10-25,Liverpool,Southampton,1,1,D,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
98,98,2015-10-25,Manchester United,Manchester City,0,0,D,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
99,99,2015-10-25,Sunderland,Newcastle United,3,0,H,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
100,100,2015-10-31,Chelsea,Liverpool,1,3,A,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
101,101,2015-10-31,Crystal Palace,Manchester United,0,0,D,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False
102,102,2015-10-31,Manchester City,Norwich City,2,1,H,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
103,103,2015-10-31,Newcastle United,Stoke City,0,0,D,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
104,104,2015-10-31,Swansea City,Arsenal,0,3,A,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
105,105,2015-10-31,Watford,West Ham United,2,0,H,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
106,106,2015-10-31,West Bromwich Albion,Leicester City,2,3,A,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
107,107,2015-11-01,Everton,Sunderland,6,2,H,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
108,108,2015-11-01,Southampton,Bournemouth,2,0,H,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False
109,109,2015-11-02,Tottenham Hotspur,Aston Villa,3,1,H,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
110,110,2015-11-07,Bournemouth,Newcastle United,0,1,A,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
111,111,2015-11-07,Leicester City,Watford,2,1,H,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
112,112,2015-11-07,Manchester United,West Bromwich Albion,2,0,H,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
113,113,2015-11-07,Norwich City,Swansea City,1,0,H,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
114,114,2015-11-07,Stoke City,Chelsea,1,0,H,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
115,115,2015-11-07,Sunderland,Southampton,0,1,A,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
116,116,2015-11-07,West Ham United,Everton,1,1,D,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
117,117,2015-11-08,Arsenal,Tottenham Hotspur,1,1,D,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
118,118,2015-11-08,Aston Villa,Manchester City,0,0,D,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
119,119,2015-11-08,Liverpool,Crystal Palace,1,2,A,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False
120,120,2015-11-21,Chelsea,Norwich City,1,0,H,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
121,121,2015-11-21,Everton,Aston Villa,4,0,H,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
122,122,2015-11-21,Manchester City,Liverpool,1,4,A,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
123,123,2015-11-21,Newcastle United,Leicester City,0,3,A,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
124,124,2015-11-21,Southampton,Stoke City,0,1,A,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
125,125,2015-11-21,Swansea City,Bournemouth,2,2,D,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
126,126,2015-11-21,Watford,Manchester United,1,2,A,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
127,127,2015-11-21,West Bromwich Albion,Arsenal,2,1,H,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
128,128,2015-11-22,Tottenham Hotspur,West Ham United,4,1,H,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
129,129,2015-11-23,Crystal Palace,Sunderland,0,1,A,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
130,130,2015-11-28,Aston Villa,Watford,2,3,A,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
131,131,2015-11-28,Bournemouth,Everton,3,3,D,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
132,132,2015-11-28,Crystal Palace,Newcastle United,5,1,H,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False
133,133,2015-11-28,Leicester City,Manchester United,1,1,D,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
134,134,2015-11-28,Manchester City,Southampton,3,1,H,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
135,135,2015-11-28,Sunderland,Stoke City,2,0,H,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False
136,136,2015-11-29,Liverpool,Swansea City,1,0,H,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
137,137,2015-11-29,Norwich City,Arsenal,1,1,D,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False
138,138,2015-11-29,Tottenham Hotspur,Chelsea,0,0,D,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
139,139,2015-11-29,West Ham United,West Bromwich Albion,1,1,D,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
140,140,2015-12-05,Arsenal,Sunderland,3,1,H,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
141,141,2015-12-05,Chelsea,Bournemouth,0,1,A,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
142,142,2015-12-05,Manchester United,West Ham United,0,0,D,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
143,143,2015-12-05,Southampton,Aston Villa,1,1,D,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
144,144,2015-12-05,Stoke City,Manchester City,2,0,H,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
145,145,2015-12-05,Swansea City,Leicester City,0,3,A,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
146,146,2015-12-05,Watford,Norwich City,2,0,H,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
147,147,2015-12-05,West Bromwich Albion,Tottenham Hotspur,1,1,D,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
148,148,2015-12-06,Newcastle United,Liverpool,2,0,H,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
149,149,2015-12-07,Everton,Crystal Palace,1,1,D,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
150,150,2015-12-12,Bournemouth,Manchester United,2,1,H,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
151,151,2015-12-12,Crystal Palace,Southampton,1,0,H,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False
152,152,2015-12-12,Manchester City,Swansea City,2,1,H,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
153,153,2015-12-12,Norwich City,Everton,1,1,D,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
154,154,2015-12-12,Sunderland,Watford,0,1,A,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
155,155,2015-12-12,West Ham United,Stoke City,0,0,D,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
