,Unnamed: 0,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeam_p1Win,HomeTeam_p1Draw,HomeTeam_p1Lose,HomeTeam_p2Win,HomeTeam_p2Draw,HomeTeam_p2Lose,HomeTeam_p3Win,HomeTeam_p3Draw,HomeTeam_p3Lose,HomeTeam_p4Win,HomeTeam_p4Draw,HomeTeam_p4Lose,HomeTeam_p5Win,HomeTeam_p5Draw,HomeTeam_p5Lose,AwayTeam_p1Win,AwayTeam_p1Draw,AwayTeam_p1Lose,AwayTeam_p2Win,AwayTeam_p2Draw,AwayTeam_p2Lose,AwayTeam_p3Win,AwayTeam_p3Draw,AwayTeam_p3Lose,AwayTeam_p4Win,AwayTeam_p4Draw,AwayTeam_p4Lose,AwayTeam_p5Win,AwayTeam_p5Draw,AwayTeam_p5Lose
10,10,2021-05-19,Everton,Wolverhampton Wanderers,1,0,H,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False
11,11,2021-05-19,Newcastle United,Sheffield United,1,0,H,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
12,12,2021-05-19,Tottenham Hotspur,Aston Villa,1,2,A,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
13,13,2021-05-19,Crystal Palace,Arsenal,1,3,A,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
14,14,2021-05-19,Burnley,Liverpool,0,3,A,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
15,15,2021-05-19,West Bromwich Albion,West Ham United,1,3,A,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
16,16,2021-05-18,Manchester United,Fulham,1,1,D,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
17,17,2021-05-18,Southampton,Leeds United,0,2,A,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
18,18,2021-05-18,Brighton & Hove Albion,Manchester City,3,2,H,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
19,19,2021-05-18,Chelsea,Leicester City,2,1,H,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False
20,20,2021-05-16,Crystal Palace,Aston Villa,3,2,H,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
21,21,2021-05-16,Tottenham Hotspur,Wolverhampton Wanderers,2,0,H,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
22,22,2021-05-16,West Bromwich Albion,Liverpool,1,2,A,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
23,23,2021-05-16,Everton,Sheffield United,0,1,A,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True
24,24,2021-05-15,Burnley,Leeds United,0,4,A,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
25,25,2021-05-15,Southampton,Fulham,3,1,H,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
26,26,2021-05-15,Brighton & Hove Albion,West Ham United,1,1,D,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False
27,27,2021-05-14,Newcastle United,Manchester City,3,4,A,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False
28,28,2021-05-13,Aston Villa,Everton,0,0,D,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
29,29,2021-05-13,Manchester United,Liverpool,2,4,A,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
30,30,2021-05-12,Chelsea,Arsenal,0,1,A,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
31,31,2021-05-11,Manchester United,Leicester City,1,2,A,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True
32,32,2021-05-11,Southampton,Crystal Palace,3,1,H,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
33,33,2021-05-10,Fulham,Burnley,0,2,A,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
34,34,2021-05-09,Wolverhampton Wanderers,Brighton & Hove Albion,2,1,H,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
35,35,2021-05-09,Aston Villa,Manchester United,1,3,A,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
36,36,2021-05-09,West Ham United,Everton,0,1,A,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
37,37,2021-05-09,Arsenal,West Bromwich Albion,3,1,H,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
38,38,2021-05-08,Manchester City,Chelsea,1,2,A,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
39,39,2021-05-08,Liverpool,Southampton,2,0,H,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
40,40,2021-05-08,Leeds United,Tottenham Hotspur,3,1,H,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
41,41,2021-05-08,Sheffield United,Crystal Palace,0,2,A,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
42,42,2021-05-07,Leicester City,Newcastle United,2,4,A,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
43,43,2021-05-03,West Bromwich Albion,Wolverhampton Wanderers,1,1,D,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
44,44,2021-05-03,Burnley,West Ham United,1,2,A,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
45,45,2021-05-02,Newcastle United,Arsenal,0,2,A,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
46,46,2021-05-02,Tottenham Hotspur,Sheffield United,4,0,H,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
47,47,2021-05-01,Crystal Palace,Manchester City,0,2,A,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
48,48,2021-05-01,Brighton & Hove Albion,Leeds United,2,0,H,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
49,49,2021-05-01,Chelsea,Fulham,2,0,H,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
50,50,2021-05-01,Everton,Aston Villa,1,2,A,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
51,51,2021-04-30,Southampton,Leicester City,1,1,D,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False
52,52,2021-04-26,Leicester City,Crystal Palace,2,1,H,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
53,53,2021-04-25,Wolverhampton Wanderers,Burnley,0,4,A,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
54,54,2021-04-25,Leeds United,Manchester United,0,0,D,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
55,55,2021-04-25,Aston Villa,West Bromwich Albion,2,2,D,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
56,56,2021-04-24,Liverpool,Newcastle United,1,1,D,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
57,57,2021-04-24,West Ham United,Chelsea,0,1,A,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
58,58,2021-04-24,Sheffield United,Brighton & Hove Albion,1,0,H,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
59,59,2021-04-23,Arsenal,Everton,0,1,A,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
60,60,2021-04-22,Leicester City,West Bromwich Albion,3,0,H,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
61,61,2021-04-21,Tottenham Hotspur,Southampton,2,1,H,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False
62,62,2021-04-21,Aston Villa,Manchester City,1,2,A,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
63,63,2021-04-20,Chelsea,Brighton & Hove Albion,0,0,D,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
64,64,2021-04-19,Leeds United,Liverpool,1,1,D,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
65,65,2021-04-18,Arsenal,Fulham,1,1,D,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
66,66,2021-04-18,Manchester United,Burnley,3,1,H,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
67,67,2021-04-17,Newcastle United,West Ham United,3,2,H,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False
68,68,2021-04-17,Wolverhampton Wanderers,Sheffield United,1,0,H,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
69,69,2021-04-16,Everton,Tottenham Hotspur,2,2,D,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
70,70,2021-04-12,West Bromwich Albion,Southampton,3,0,H,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
71,71,2021-04-12,Brighton & Hove Albion,Everton,0,0,D,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False
72,72,2021-04-11,Burnley,Newcastle United,1,2,A,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
73,73,2021-04-11,West Ham United,Leicester City,3,2,H,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
74,74,2021-04-11,Tottenham Hotspur,Manchester United,1,3,A,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
75,75,2021-04-11,Sheffield United,Arsenal,0,3,A,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
76,76,2021-04-10,Manchester City,Leeds United,1,2,A,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
77,77,2021-04-10,Liverpool,Aston Villa,2,1,H,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
78,78,2021-04-10,Crystal Palace,Chelsea,1,4,A,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
79,79,2021-04-09,Fulham,Wolverhampton Wanderers,0,1,A,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
80,80,2021-04-05,Everton,Crystal Palace,1,1,D,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
81,81,2021-04-05,Wolverhampton Wanderers,West Ham United,2,3,A,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False
82,82,2021-04-04,Southampton,Burnley,3,2,H,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
83,83,2021-04-04,Newcastle United,Tottenham Hotspur,2,2,D,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
84,84,2021-04-04,Aston Villa,Fulham,3,1,H,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
85,85,2021-04-04,Manchester United,Brighton & Hove Albion,2,1,H,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
86,86,2021-04-03,Chelsea,West Bromwich Albion,2,5,A,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
87,87,2021-04-03,Leeds United,Sheffield United,2,1,H,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True
88,88,2021-04-03,Leicester City,Manchester City,0,2,A,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
89,89,2021-04-03,Arsenal,Liverpool,0,3,A,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
90,90,2021-03-21,West Ham United,Arsenal,3,3,D,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
91,91,2021-03-21,Aston Villa,Tottenham Hotspur,0,2,A,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
92,92,2021-03-20,Brighton & Hove Albion,Newcastle United,3,0,H,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
93,93,2021-03-19,Fulham,Leeds United,1,2,A,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
94,94,2021-03-15,Wolverhampton Wanderers,Liverpool,0,1,A,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True
95,95,2021-03-14,Southampton,Brighton & Hove Albion,1,2,A,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
96,96,2021-03-14,Leicester City,Sheffield United,5,0,H,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
97,97,2021-03-14,Arsenal,Tottenham Hotspur,2,1,H,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
98,98,2021-03-14,Manchester United,West Ham United,1,0,H,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
99,99,2021-03-13,Leeds United,Chelsea,0,0,D,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
100,100,2021-03-13,Crystal Palace,West Bromwich Albion,1,0,H,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False
101,101,2021-03-13,Everton,Burnley,1,2,A,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
102,102,2021-03-13,Fulham,Manchester City,0,3,A,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
103,103,2021-03-12,Newcastle United,Aston Villa,1,1,D,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
104,104,2021-03-10,Manchester City,Southampton,5,2,H,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
105,105,2021-03-08,Chelsea,Everton,2,0,H,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
106,106,2021-03-08,West Ham United,Leeds United,2,0,H,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False
107,107,2021-03-07,West Bromwich Albion,Newcastle United,0,0,D,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
108,108,2021-03-07,Liverpool,Fulham,0,1,A,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
109,109,2021-03-07,Manchester City,Manchester United,0,2,A,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
110,110,2021-03-07,Tottenham Hotspur,Crystal Palace,4,1,H,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
111,111,2021-03-06,Burnley,Arsenal,1,1,D,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True
112,112,2021-03-06,Sheffield United,Southampton,0,2,A,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
113,113,2021-03-06,Aston Villa,Wolverhampton Wanderers,0,0,D,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
114,114,2021-03-06,Brighton & Hove Albion,Leicester City,1,2,A,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
115,115,2021-03-04,Fulham,Tottenham Hotspur,0,1,A,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
116,116,2021-03-04,West Bromwich Albion,Everton,0,1,A,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
117,117,2021-03-04,Liverpool,Chelsea,0,1,A,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
118,118,2021-03-03,Burnley,Leicester City,1,1,D,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
119,119,2021-03-03,Crystal Palace,Manchester United,0,0,D,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
120,120,2021-03-03,Sheffield United,Aston Villa,1,0,H,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
121,121,2021-03-02,Manchester City,Wolverhampton Wanderers,4,1,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
122,122,2021-03-01,Everton,Southampton,1,0,H,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
123,123,2021-02-28,Crystal Palace,Fulham,0,0,D,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
124,124,2021-02-28,Leicester City,Arsenal,1,3,A,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
125,125,2021-02-28,Tottenham Hotspur,Burnley,4,0,H,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
126,126,2021-02-28,Chelsea,Manchester United,0,0,D,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
127,127,2021-02-28,Sheffield United,Liverpool,0,2,A,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
128,128,2021-02-27,Manchester City,West Ham United,2,1,H,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
129,129,2021-02-27,West Bromwich Albion,Brighton & Hove Albion,1,0,H,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False
130,130,2021-02-27,Leeds United,Aston Villa,0,1,A,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
131,131,2021-02-27,Newcastle United,Wolverhampton Wanderers,1,1,D,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
132,132,2021-02-23,Leeds United,Southampton,3,0,H,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
133,133,2021-02-22,Brighton & Hove Albion,Crystal Palace,1,2,A,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
134,134,2021-02-21,West Ham United,Tottenham Hotspur,2,1,H,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
135,135,2021-02-21,Aston Villa,Leicester City,1,2,A,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
136,136,2021-02-21,Arsenal,Manchester City,0,1,A,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
137,137,2021-02-21,Manchester United,Newcastle United,3,1,H,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
138,138,2021-02-20,Southampton,Chelsea,1,1,D,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
139,139,2021-02-20,Burnley,West Bromwich Albion,0,0,D,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
140,140,2021-02-20,Liverpool,Everton,0,2,A,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True
141,141,2021-02-20,Fulham,Sheffield United,1,0,H,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
142,142,2021-02-19,Wolverhampton Wanderers,Leeds United,1,0,H,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
143,143,2021-02-17,Burnley,Fulham,1,1,D,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
